ORDER_ID,CUSTOMER_ID,ORDER_DATE,TOTAL_AMOUNT,DISCOUNT_AMOUNT,TAX_AMOUNT,STATUS,CREATED_AT
1566,67,2025-07-27,0,40.88,25.14,COMPLETED,2025-02-21 16:28:51.0
1567,68,2025-12-23,0,21.79,9.43,COMPLETED,2025-02-18 13:23:26.0
1568,69,2025-12-26,0,36.29,18.23,COMPLETED,2025-07-30 20:52:36.0
1569,70,2025-05-30,0,11.18,15.53,COMPLETED,2025-08-28 08:32:46.0
1570,71,2025-11-09,0,20.7,25.21,CANCELLED,2025-05-01 08:03:33.0
1571,72,2025-08-16,0,12.18,27.5,COMPLETED,2025-03-07 20:25:05.0
1572,73,2025-05-19,0,30.37,25.67,COMPLETED,2025-02-09 14:34:35.0
1573,74,2025-06-16,0,42.12,8.23,COMPLETED,2025-05-22 20:04:15.0
1574,75,2025-10-14,0,6.85,2.57,COMPLETED,2025-10-26 12:34:36.0
1575,76,2025-06-24,0,17.99,19.74,PENDING,2025-08-25 02:38:37.0
1576,77,2025-12-28,0,20.3,7.61,COMPLETED,2025-09-15 17:13:36.0
1577,78,2025-06-24,0,25.73,25.26,COMPLETED,2025-07-03 18:53:04.0
1578,79,2025-11-30,0,19.87,8.71,COMPLETED,2025-09-27 22:52:07.0
1579,80,2025-08-18,0,32.97,10.82,COMPLETED,2025-11-30 01:51:37.0
1580,81,2025-09-03,0,35.74,24.72,CANCELLED,2025-05-28 03:29:26.0
1581,82,2025-11-01,0,29.3,16.82,COMPLETED,2025-09-27 19:36:29.0
1582,83,2025-04-19,0,34.16,20.41,COMPLETED,2025-11-09 06:08:19.0
1583,84,2025-08-10,0,11.62,23.11,COMPLETED,2025-10-25 21:41:52.0
1584,85,2025-05-06,0,7.82,1.87,COMPLETED,2025-01-26 22:59:38.0
1585,86,2025-05-31,0,38.78,12.1,PENDING,2025-04-06 18:36:14.0
1586,87,2025-02-20,0,10.24,7.33,COMPLETED,2025-01-20 15:34:22.0
1587,88,2025-08-02,0,31.46,23.15,COMPLETED,2025-06-05 03:28:21.0
1588,89,2025-04-23,0,44.23,25.48,COMPLETED,2025-04-13 20:03:43.0
1589,90,2025-03-16,0,13.63,20.68,COMPLETED,2025-04-04 13:24:08.0
1590,91,2025-01-17,0,45.37,15.58,CANCELLED,2025-01-20 16:23:43.0
1591,92,2025-06-05,0,31.96,22.61,COMPLETED,2025-03-25 02:30:40.0
1592,93,2025-08-22,0,18.32,8.42,COMPLETED,2026-01-03 15:04:26.0
1593,94,2025-08-30,0,37.47,26.82,COMPLETED,2025-10-11 11:55:45.0
1594,95,2025-03-27,0,6.62,18.7,COMPLETED,2025-05-22 21:18:33.0
1595,96,2025-11-26,0,18.93,27.13,PENDING,2025-07-28 19:07:44.0
1596,97,2025-07-07,0,28.11,27.92,COMPLETED,2025-10-11 17:47:57.0
1597,98,2025-09-11,0,24.85,29.8,COMPLETED,2025-05-11 04:25:38.0
1598,99,2025-01-28,0,28.98,28.36,COMPLETED,2025-10-21 12:30:55.0
1599,100,2025-09-07,0,10.77,17.74,COMPLETED,2025-09-29 19:43:49.0
1600,101,2025-08-15,0,26.33,1.14,CANCELLED,2025-03-20 12:19:25.0
1601,102,2025-09-21,0,34.45,26.04,COMPLETED,2025-07-05 20:48:15.0
1602,103,2025-02-16,0,25.46,12.49,COMPLETED,2025-01-29 05:05:41.0
1603,104,2025-07-13,0,31.1,7.9,COMPLETED,2025-07-11 14:39:41.0
1604,105,2025-08-16,0,24.4,7.82,COMPLETED,2025-02-01 21:48:29.0
1605,106,2025-12-28,0,38.24,15,PENDING,2025-09-06 00:33:16.0
1606,107,2025-03-16,0,13.96,8.32,COMPLETED,2025-04-24 17:19:03.0
1607,108,2025-03-09,0,26.05,16.75,COMPLETED,2025-10-27 07:31:17.0
1608,109,2025-07-10,0,32.68,14.43,COMPLETED,2025-08-06 05:27:54.0
1609,110,2025-01-26,0,39.42,29.55,COMPLETED,2025-08-09 17:40:56.0
1610,111,2025-01-25,0,19.61,7.14,CANCELLED,2025-03-12 14:53:28.0
1611,112,2026-01-04,0,15.41,6.35,COMPLETED,2025-08-30 15:50:47.0
1612,113,2025-01-26,0,13.03,6.06,COMPLETED,2025-08-23 12:26:14.0
1613,114,2025-03-03,0,7.7,19.58,COMPLETED,2025-10-16 15:09:09.0
1614,115,2025-05-12,0,16.57,16.68,COMPLETED,2025-11-15 13:38:34.0
1615,116,2025-11-29,0,23.3,22.34,PENDING,2025-08-13 08:19:53.0
1616,117,2025-12-18,0,43.68,12.44,COMPLETED,2025-07-27 02:09:03.0
1617,118,2025-09-09,0,15.01,28.14,COMPLETED,2025-08-27 13:33:49.0
1618,119,2025-04-12,0,25.1,23.82,COMPLETED,2025-12-21 02:58:28.0
1619,120,2025-01-24,0,35.03,21.98,COMPLETED,2025-03-29 21:38:55.0
1620,121,2025-08-28,0,24.21,4.25,CANCELLED,2025-04-26 17:26:50.0
1621,122,2025-07-04,0,13.26,14.15,COMPLETED,2025-11-06 21:19:57.0
1622,123,2025-03-01,0,5.17,18.3,COMPLETED,2025-12-12 02:43:31.0
1623,124,2025-11-11,0,37.41,25.53,COMPLETED,2025-12-29 14:27:16.0
1624,125,2025-11-06,0,32.27,9.87,COMPLETED,2025-09-01 07:33:04.0
1625,126,2025-07-31,0,10.42,22.73,PENDING,2025-04-25 12:19:05.0
1626,127,2025-05-29,0,48.27,14.09,COMPLETED,2025-03-13 23:50:32.0
1627,128,2025-04-22,0,21.38,1.99,COMPLETED,2025-12-25 04:21:29.0
1628,129,2025-05-08,0,34.36,26.39,COMPLETED,2025-05-20 22:34:14.0
1629,130,2025-06-11,0,13.51,18.43,COMPLETED,2025-02-03 13:44:57.0
1630,131,2025-03-04,0,49.6,17,CANCELLED,2025-07-08 14:19:13.0
1631,132,2025-02-03,0,40.18,13.1,COMPLETED,2025-02-04 08:40:34.0
1632,133,2025-12-24,0,9.17,13.39,COMPLETED,2025-08-11 08:22:16.0
1633,134,2025-03-31,0,26.27,15.86,COMPLETED,2026-01-11 14:28:15.0
1634,135,2025-08-24,0,30.36,17.04,COMPLETED,2025-10-11 16:40:37.0
1635,136,2025-06-27,0,26.95,7.77,PENDING,2025-06-24 01:03:24.0
1636,137,2025-05-18,0,26.25,22.35,COMPLETED,2025-04-10 05:30:41.0
1637,138,2025-02-15,0,25.11,29.43,COMPLETED,2025-12-26 05:48:57.0
1638,139,2025-06-09,0,43.58,26.58,COMPLETED,2025-08-21 05:46:51.0
1639,140,2025-02-18,0,12.49,20.13,COMPLETED,2025-05-10 18:10:40.0
1640,141,2025-12-23,0,44.55,8.54,CANCELLED,2025-07-09 00:30:12.0
1641,142,2025-03-13,0,29.61,2.53,COMPLETED,2025-12-17 02:02:47.0
1642,143,2025-10-25,0,24.28,27.24,COMPLETED,2025-11-23 08:35:54.0
1643,144,2025-05-11,0,42.54,15.45,COMPLETED,2025-07-07 09:54:34.0
1644,145,2025-07-27,0,17.95,9.06,COMPLETED,2025-03-08 08:56:36.0
1645,146,2025-10-21,0,22.88,29.63,PENDING,2025-05-20 22:37:37.0
1646,147,2025-01-31,0,18.93,24.77,COMPLETED,2025-05-06 08:12:42.0
1647,148,2025-05-24,0,12.75,20.73,COMPLETED,2025-08-04 06:39:43.0
1648,149,2025-08-04,0,41.58,23.33,COMPLETED,2025-08-25 16:05:20.0
1649,150,2025-12-30,0,17.87,19.23,COMPLETED,2025-03-01 00:11:38.0
1650,151,2025-02-18,0,33.84,27.08,CANCELLED,2025-06-13 02:41:40.0
1651,152,2025-10-02,0,26.54,17.44,COMPLETED,2025-12-21 11:57:00.0
1652,153,2025-11-20,0,12.2,8.2,COMPLETED,2025-11-25 20:47:13.0
1653,154,2025-06-21,0,34.12,10.5,COMPLETED,2026-01-10 21:23:09.0
1654,155,2025-11-04,0,8.59,6.95,COMPLETED,2025-07-23 06:41:50.0
1655,156,2025-04-25,0,37.99,15.95,PENDING,2025-05-17 20:37:42.0
1656,157,2025-10-16,0,35.37,16.13,COMPLETED,2025-04-28 13:40:43.0
1657,158,2025-11-29,0,10.72,12.36,COMPLETED,2025-09-01 23:24:22.0
1658,159,2025-02-08,0,12.98,13.71,COMPLETED,2025-07-10 22:01:45.0
1659,160,2025-02-27,0,29.94,21.6,COMPLETED,2025-12-08 20:42:42.0
1660,161,2025-07-25,0,8.06,24.8,CANCELLED,2025-10-30 13:51:00.0
1661,162,2025-03-20,0,5.36,13.97,COMPLETED,2025-05-27 22:24:00.0
1662,163,2025-02-21,0,48.88,25.94,COMPLETED,2025-04-13 04:55:58.0
1663,164,2026-01-05,0,11.49,16.39,COMPLETED,2025-11-21 17:25:22.0
1664,165,2025-09-19,0,23.96,9.63,COMPLETED,2025-08-19 07:52:04.0
1665,166,2025-06-06,0,48.13,13.31,PENDING,2025-12-16 15:46:04.0
1666,167,2025-09-11,0,35.89,19.58,COMPLETED,2025-08-05 09:50:33.0
1667,168,2025-10-31,0,6.71,3.89,COMPLETED,2025-05-18 01:23:47.0
1668,169,2025-11-19,0,6.16,20.69,COMPLETED,2025-06-30 13:08:16.0
1669,170,2025-04-17,0,48.33,9.38,COMPLETED,2025-11-24 14:42:47.0
1670,171,2025-05-20,0,22.19,14.48,CANCELLED,2025-11-22 16:49:58.0
1671,172,2025-10-05,0,46.5,15.68,COMPLETED,2025-10-15 12:38:56.0
1672,173,2025-06-08,0,38.11,27.43,COMPLETED,2025-07-21 05:06:42.0
1673,174,2025-07-09,0,11.07,5.9,COMPLETED,2025-03-24 18:42:24.0
1674,175,2025-04-12,0,25.77,19.64,COMPLETED,2026-01-05 01:06:47.0
1675,176,2025-12-26,0,29.61,9.37,PENDING,2025-12-28 16:04:19.0
1676,177,2026-01-12,0,29.25,9.46,COMPLETED,2025-04-10 17:53:25.0
1677,178,2025-12-04,0,41.88,9.02,COMPLETED,2025-01-26 00:15:23.0
1678,179,2025-03-26,0,39.31,16.69,COMPLETED,2025-02-27 07:36:04.0
1679,180,2025-02-25,0,46.89,10.23,COMPLETED,2025-02-05 17:20:42.0
1680,181,2025-08-11,0,29.84,27.72,CANCELLED,2025-04-27 14:42:43.0
1681,182,2025-11-10,0,17.08,14.48,COMPLETED,2025-02-17 23:26:32.0
1682,183,2025-07-19,0,19.48,17.21,COMPLETED,2025-03-31 22:43:44.0
1683,184,2025-07-10,0,30.99,6.08,COMPLETED,2025-05-20 14:53:40.0
1684,185,2025-02-11,0,39.05,27.1,COMPLETED,2025-08-27 19:14:59.0
1685,186,2025-04-17,0,40.23,7.09,PENDING,2025-08-19 03:58:14.0
1686,187,2025-07-15,0,25.36,11.39,COMPLETED,2025-08-22 05:45:45.0
1687,188,2025-12-19,0,26.92,22.55,COMPLETED,2025-11-09 02:34:26.0
1688,189,2026-01-07,0,30.39,22.3,COMPLETED,2025-10-24 19:06:47.0
1689,190,2025-03-21,0,38.89,28.35,COMPLETED,2025-07-18 18:06:01.0
1690,191,2025-03-05,0,43.28,16.88,CANCELLED,2025-06-02 00:25:49.0
1691,192,2025-08-20,0,25.32,18.88,COMPLETED,2025-04-23 22:02:21.0
1692,193,2025-07-07,0,24.84,8.4,COMPLETED,2025-05-30 20:29:33.0
1693,194,2025-04-27,0,28.77,10.81,COMPLETED,2025-02-11 10:19:53.0
1694,195,2026-01-10,0,17.59,4.12,COMPLETED,2025-10-17 16:23:45.0
1695,196,2025-04-12,0,14.35,3.3,PENDING,2025-07-14 03:01:10.0
1696,197,2025-02-23,0,18.2,1.18,COMPLETED,2025-09-16 04:35:04.0
1697,198,2025-09-14,0,10.32,5.03,COMPLETED,2025-04-02 23:20:31.0
1698,199,2025-06-05,0,25.13,29.85,COMPLETED,2025-11-22 22:24:49.0
1699,200,2025-10-19,0,42.19,4.66,COMPLETED,2026-01-06 03:37:29.0
1700,201,2025-02-21,0,32.61,1.47,CANCELLED,2025-04-03 20:13:50.0
1701,202,2026-01-06,0,8.66,3.82,COMPLETED,2026-01-05 20:48:05.0
1702,203,2025-03-11,0,42.89,14.27,COMPLETED,2025-06-18 17:09:23.0
1703,204,2025-01-27,0,6.02,29.69,COMPLETED,2025-04-15 15:25:18.0
1704,205,2025-11-21,0,29.92,28.31,COMPLETED,2025-04-22 14:21:41.0
1705,206,2025-06-19,0,39,15.67,PENDING,2025-11-27 09:37:56.0
1706,207,2025-02-23,0,16.26,23.09,COMPLETED,2025-02-01 09:59:53.0
1707,208,2025-09-05,0,25.9,28.2,COMPLETED,2025-02-19 14:17:39.0
1708,209,2025-02-21,0,10.57,1.52,COMPLETED,2025-04-06 22:39:11.0
1709,210,2025-09-29,0,12.96,16.06,COMPLETED,2025-04-21 18:09:44.0
1710,211,2025-11-24,0,25.86,26.98,CANCELLED,2025-09-28 07:44:27.0
1711,212,2025-11-22,0,10.78,16.33,COMPLETED,2025-04-14 00:21:46.0
1712,213,2026-01-12,0,47.15,26.13,COMPLETED,2025-03-25 18:04:06.0
1713,214,2025-06-14,0,33.44,5.18,COMPLETED,2025-04-02 21:44:57.0
1714,215,2025-03-04,0,40,22.09,COMPLETED,2025-08-30 20:33:32.0
1715,216,2025-06-27,0,6.59,27.57,PENDING,2025-04-19 02:30:23.0
1716,217,2025-01-25,0,26.39,10.91,COMPLETED,2025-10-13 10:32:22.0
1717,218,2025-10-31,0,27.89,14.83,COMPLETED,2025-10-02 21:44:04.0
1718,219,2026-01-06,0,42.69,1.56,COMPLETED,2025-04-28 18:00:44.0
1719,220,2025-02-24,0,6.54,26.46,COMPLETED,2025-02-22 17:31:54.0
1720,221,2025-11-05,0,33.27,22.82,CANCELLED,2025-02-05 14:32:33.0
1721,222,2025-12-08,0,8.69,20.72,COMPLETED,2025-04-11 22:17:16.0
1722,223,2025-02-18,0,38.53,5.08,COMPLETED,2025-03-14 15:10:41.0
1723,224,2025-10-27,0,24.6,14.55,COMPLETED,2025-12-06 18:21:58.0
1724,225,2025-02-04,0,15.68,16.71,COMPLETED,2025-09-10 13:14:38.0
1725,226,2025-05-25,0,5.24,1.88,PENDING,2026-01-05 18:34:43.0
1726,227,2025-04-05,0,44.87,15.94,COMPLETED,2025-07-26 23:25:26.0
1727,228,2025-05-14,0,5.99,20.47,COMPLETED,2025-12-25 02:16:59.0
1728,229,2025-08-17,0,26.58,9.89,COMPLETED,2025-05-23 20:22:18.0
1729,230,2025-11-30,0,31.83,15.34,COMPLETED,2025-03-02 19:52:52.0
1730,231,2025-10-24,0,26.7,3.46,CANCELLED,2025-08-15 15:11:50.0
1731,232,2025-02-02,0,47.49,12.02,COMPLETED,2025-01-29 10:15:41.0
1732,233,2025-12-16,0,30.26,2.49,COMPLETED,2025-07-06 22:16:38.0
1733,234,2025-12-29,0,45.88,27.33,COMPLETED,2025-01-27 15:38:20.0
1734,235,2025-07-09,0,17.03,12.66,COMPLETED,2025-04-09 23:12:51.0
1735,236,2025-12-05,0,20.81,24.42,PENDING,2025-09-22 13:41:41.0
1736,237,2025-10-22,0,25.12,14.82,COMPLETED,2025-09-14 12:49:11.0
1737,238,2025-12-31,0,48.28,29.08,COMPLETED,2025-11-15 13:26:21.0
1738,239,2025-04-25,0,33.21,22.81,COMPLETED,2025-06-14 23:52:28.0
1739,240,2025-01-31,0,23.47,29.27,COMPLETED,2025-03-09 08:43:10.0
1740,241,2025-08-02,0,30.49,29.61,CANCELLED,2025-04-30 12:59:24.0
1741,242,2025-02-07,0,31.07,1.34,COMPLETED,2025-02-11 12:21:45.0
1742,243,2025-04-15,0,36.89,12.73,COMPLETED,2025-10-23 21:30:07.0
1743,244,2025-02-01,0,18.59,6.07,COMPLETED,2025-08-03 13:06:09.0
1744,245,2025-02-08,0,30.27,22.5,COMPLETED,2025-01-22 06:52:29.0
1745,246,2025-02-16,0,20.67,4.35,PENDING,2025-03-29 05:50:27.0
1746,247,2025-11-05,0,41.16,3.95,COMPLETED,2025-01-17 08:03:15.0
1747,248,2025-09-18,0,44.72,24.5,COMPLETED,2025-01-27 10:46:49.0
1748,249,2025-03-14,0,22.49,14.58,COMPLETED,2025-12-30 22:46:20.0
1749,250,2025-02-07,0,41.87,7.61,COMPLETED,2025-01-23 20:33:15.0
1750,251,2025-11-16,0,44.65,16.98,CANCELLED,2025-01-21 01:28:50.0
1751,252,2025-10-08,0,11.43,18.52,COMPLETED,2025-05-21 06:52:09.0
1752,253,2025-11-04,0,27.21,17.15,COMPLETED,2025-03-06 23:16:37.0
1753,254,2025-04-11,0,9.05,19.67,COMPLETED,2025-05-26 04:36:07.0
1754,255,2025-08-30,0,8.98,21.17,COMPLETED,2025-10-13 18:35:50.0
1755,256,2025-07-28,0,41.99,26.58,PENDING,2025-06-15 02:53:17.0
1756,257,2025-12-08,0,44.27,8.42,COMPLETED,2025-02-26 22:08:24.0
1757,258,2025-11-29,0,23.11,13.08,COMPLETED,2025-12-12 13:40:40.0
1758,259,2025-08-04,0,18.15,28.7,COMPLETED,2025-11-11 15:30:17.0
1759,260,2025-07-17,0,37.38,13.86,COMPLETED,2025-08-28 10:36:26.0
1760,261,2025-09-26,0,34.64,25.51,CANCELLED,2025-12-15 07:47:54.0
1761,262,2025-01-23,0,25.44,18.32,COMPLETED,2025-10-30 07:28:46.0
1762,263,2025-07-22,0,12.37,9.23,COMPLETED,2025-08-22 16:01:05.0
1763,264,2025-05-24,0,9.94,17.02,COMPLETED,2025-10-12 09:04:42.0
1764,265,2025-04-13,0,41.31,25.86,COMPLETED,2025-08-25 07:38:52.0
1765,266,2025-06-27,0,5.92,22.28,PENDING,2025-05-27 18:37:50.0
1766,267,2025-04-01,0,28.04,1.75,COMPLETED,2025-10-13 15:40:45.0
1767,268,2025-03-23,0,8.94,1.35,COMPLETED,2025-05-14 16:09:02.0
1768,269,2025-04-15,0,29.33,10.47,COMPLETED,2025-08-07 06:47:39.0
1769,270,2025-10-03,0,26.56,23.75,COMPLETED,2025-06-17 09:13:07.0
1770,271,2025-12-30,0,29.28,8.84,CANCELLED,2025-04-09 21:35:38.0
1771,272,2025-07-10,0,48.59,10.8,COMPLETED,2025-11-02 00:17:27.0
1772,273,2025-12-07,0,41.55,17.1,COMPLETED,2025-12-30 06:35:22.0
1773,274,2025-04-18,0,12.99,1.22,COMPLETED,2025-12-13 07:54:51.0
1774,275,2025-11-11,0,44.2,10.48,COMPLETED,2025-04-02 17:14:11.0
1775,276,2025-06-29,0,32.41,26.26,PENDING,2025-10-22 21:14:14.0
1776,277,2025-05-01,0,32.47,24.98,COMPLETED,2025-02-12 10:56:07.0
1777,278,2025-06-12,0,20.15,25,COMPLETED,2025-03-30 20:55:32.0
1778,279,2025-09-08,0,10.74,5.28,COMPLETED,2025-12-22 13:15:06.0
1779,280,2025-01-17,0,8.24,25,COMPLETED,2025-02-24 08:41:39.0
1780,281,2025-09-16,0,31.14,9.29,CANCELLED,2025-06-26 10:11:10.0
1781,282,2025-10-08,0,5.88,22.75,COMPLETED,2025-02-12 09:43:20.0
1782,283,2025-08-15,0,34.41,7.29,COMPLETED,2025-03-20 16:21:04.0
1783,284,2025-12-11,0,34.49,24.16,COMPLETED,2025-04-17 19:37:23.0
1784,285,2025-11-18,0,9.38,20.73,COMPLETED,2025-12-06 17:31:14.0
1785,286,2025-09-23,0,12.45,29.61,PENDING,2025-08-03 06:08:14.0
1786,287,2025-02-04,0,36.62,3.72,COMPLETED,2025-04-22 00:42:01.0
1787,288,2025-10-13,0,42.58,29.07,COMPLETED,2025-07-16 08:02:55.0
1788,289,2025-08-01,0,32.58,10.63,COMPLETED,2025-03-24 19:40:45.0
1789,290,2025-05-28,0,32.94,5.12,COMPLETED,2025-12-01 05:04:22.0
1790,291,2025-10-08,0,6.98,22.34,CANCELLED,2025-05-11 01:48:12.0
1791,292,2025-01-16,0,33.18,16.4,COMPLETED,2025-07-15 18:36:40.0
1792,293,2025-10-22,0,42.26,5.6,COMPLETED,2025-09-27 05:10:06.0
1793,294,2025-10-18,0,41.63,10.59,COMPLETED,2025-10-08 09:47:52.0
1794,295,2025-10-01,0,22.09,9.09,COMPLETED,2025-07-09 06:03:00.0
1795,296,2025-03-07,0,37.3,12.97,PENDING,2025-03-04 03:29:47.0
1796,297,2025-10-07,0,29.71,19.12,COMPLETED,2025-04-26 13:07:01.0
1797,298,2025-10-03,0,47.33,25.85,COMPLETED,2025-08-14 20:00:36.0
1798,299,2025-11-22,0,23.73,23.56,COMPLETED,2025-09-26 03:40:41.0
1799,300,2025-03-30,0,28.29,28.32,COMPLETED,2025-11-13 13:27:59.0
1800,1,2025-07-03,0,16.36,1.7,CANCELLED,2025-07-19 05:52:43.0
1801,2,2025-05-21,0,18.44,23.01,COMPLETED,2025-04-19 19:20:11.0
1802,3,2025-01-16,0,32.49,10.32,COMPLETED,2025-07-20 12:36:26.0
1803,4,2025-09-11,0,29.97,29.41,COMPLETED,2025-07-03 10:13:13.0
1804,5,2025-06-10,0,21.24,12.42,COMPLETED,2025-10-06 18:27:42.0
1805,6,2025-06-20,0,22.46,27.4,PENDING,2025-09-01 03:31:29.0
1806,7,2025-10-15,0,47.14,18.18,COMPLETED,2026-01-01 19:07:29.0
1807,8,2025-09-13,0,17.28,13.43,COMPLETED,2025-03-22 01:27:16.0
1808,9,2025-05-27,0,18.63,1.04,COMPLETED,2025-07-13 01:51:58.0
1809,10,2026-01-06,0,12.73,18.37,COMPLETED,2025-10-10 04:26:16.0
1810,11,2025-11-15,0,47.58,6.81,CANCELLED,2025-06-02 15:01:22.0
1811,12,2025-07-16,0,42.66,28.39,COMPLETED,2025-04-20 03:04:19.0
1812,13,2025-04-04,0,12.73,17.42,COMPLETED,2025-09-03 20:56:13.0
1813,14,2025-02-16,0,43.37,16.4,COMPLETED,2025-04-05 08:42:48.0
1814,15,2025-11-04,0,32.74,15.97,COMPLETED,2025-01-20 11:09:46.0
1815,16,2025-06-18,0,13.44,16.94,PENDING,2025-05-30 01:32:30.0
1816,17,2025-02-13,0,19.52,29.63,COMPLETED,2025-09-05 05:26:36.0
1817,18,2025-04-23,0,31.05,23.9,COMPLETED,2025-04-13 09:01:16.0
1818,19,2025-09-22,0,31.74,26.62,COMPLETED,2025-12-20 17:16:36.0
1819,20,2025-10-22,0,43.46,3.93,COMPLETED,2026-01-04 17:40:53.0
1820,21,2025-12-04,0,12.13,12.26,CANCELLED,2025-10-18 01:52:33.0
1821,22,2025-11-27,0,48.18,18.09,COMPLETED,2025-03-19 14:23:42.0
1822,23,2025-02-11,0,28.3,15.06,COMPLETED,2025-06-12 12:05:39.0
1823,24,2025-09-03,0,11.7,26.63,COMPLETED,2025-12-16 13:47:22.0
1824,25,2025-10-06,0,13.45,29.13,COMPLETED,2025-10-23 15:27:22.0
1825,26,2025-08-14,0,38.02,15.14,PENDING,2025-12-12 21:10:16.0
1826,27,2025-04-08,0,25.23,13.22,COMPLETED,2025-11-25 22:28:57.0
1827,28,2025-04-30,0,33.43,24.1,COMPLETED,2025-09-26 06:00:44.0
1828,29,2025-04-05,0,45.71,7.33,COMPLETED,2025-05-03 18:55:50.0
1829,30,2025-11-19,0,11.27,13.93,COMPLETED,2025-03-15 03:29:50.0
1830,31,2025-03-12,0,26.24,28.35,CANCELLED,2025-12-12 06:02:19.0
1831,32,2025-04-22,0,35.3,24.98,COMPLETED,2025-06-16 21:27:19.0
1832,33,2025-04-02,0,43.42,9.26,COMPLETED,2025-05-24 08:08:23.0
1833,34,2025-06-12,0,31.48,4.06,COMPLETED,2025-02-28 04:11:29.0
1834,35,2025-06-05,0,41.44,11.67,COMPLETED,2025-03-15 08:07:57.0
1835,36,2025-06-11,0,22.37,4.44,PENDING,2025-05-04 18:08:00.0
1836,37,2025-08-11,0,36.64,9.26,COMPLETED,2025-07-12 03:03:24.0
1837,38,2025-09-29,0,19.84,27.31,COMPLETED,2025-12-03 18:58:09.0
1838,39,2025-05-17,0,46.09,9.93,COMPLETED,2025-11-21 08:39:20.0
1839,40,2025-08-17,0,19.16,20.14,COMPLETED,2025-06-27 00:41:34.0
1840,41,2025-09-24,0,36.78,23.36,CANCELLED,2025-09-26 18:55:25.0
1841,42,2025-10-24,0,45.58,5.98,COMPLETED,2025-08-26 01:16:25.0
1842,43,2025-04-27,0,31.39,16.37,COMPLETED,2025-04-18 14:10:17.0
1843,44,2025-07-05,0,30.4,16.3,COMPLETED,2025-10-08 21:32:58.0
1844,45,2025-11-09,0,15.26,18.18,COMPLETED,2026-01-06 18:34:15.0
1845,46,2026-01-11,0,38.05,20.86,PENDING,2025-08-04 17:30:12.0
1846,47,2025-04-08,0,31.67,23.73,COMPLETED,2025-01-15 00:13:44.0
1847,48,2025-02-17,0,39.44,13.25,COMPLETED,2025-02-14 17:08:52.0
1848,49,2025-07-08,0,11.27,4.73,COMPLETED,2025-03-22 23:04:58.0
1849,50,2025-09-29,0,18.07,3.25,COMPLETED,2025-11-23 18:18:01.0
1850,51,2025-09-29,0,41.66,8.11,CANCELLED,2025-03-22 11:04:00.0
1851,52,2025-02-20,0,24.58,11.78,COMPLETED,2025-03-14 14:13:52.0
1852,53,2025-11-22,0,45.51,5.61,COMPLETED,2025-08-16 01:02:33.0
1853,54,2025-12-25,0,20.52,29.7,COMPLETED,2025-12-17 22:29:31.0
1854,55,2025-09-25,0,29.97,9.46,COMPLETED,2025-11-28 12:50:00.0
1855,56,2025-05-14,0,31.75,9.54,PENDING,2025-10-20 17:31:28.0
1856,57,2025-04-23,0,34.64,16.97,COMPLETED,2025-03-22 14:17:36.0
1857,58,2025-03-07,0,32.23,12.58,COMPLETED,2025-07-27 09:59:47.0
1858,59,2025-12-27,0,42.69,25.04,COMPLETED,2025-02-19 17:46:36.0
1859,60,2025-11-11,0,7.55,9.02,COMPLETED,2025-02-15 23:28:58.0
1860,61,2025-07-17,0,47.42,12.79,CANCELLED,2025-01-30 21:33:25.0
1861,62,2025-12-03,0,23.55,29.47,COMPLETED,2025-03-21 23:21:28.0
1862,63,2025-05-04,0,23.92,28.13,COMPLETED,2025-01-29 21:29:53.0
1863,64,2025-02-24,0,21.74,11.64,COMPLETED,2026-01-07 00:48:16.0
1864,65,2025-07-24,0,40.82,19.16,COMPLETED,2025-04-14 18:10:40.0
1865,66,2025-12-28,0,39.69,9.68,PENDING,2025-11-06 14:10:44.0
1866,67,2025-04-18,0,49.46,9.94,COMPLETED,2025-10-24 22:58:42.0
1867,68,2025-08-19,0,16.98,29.37,COMPLETED,2025-03-30 06:57:13.0
1868,69,2025-07-15,0,36.42,3.2,COMPLETED,2025-04-04 12:13:06.0
1869,70,2026-01-10,0,17.43,2.3,COMPLETED,2025-08-12 15:44:15.0
1870,71,2025-12-14,0,26.87,23.27,CANCELLED,2025-04-18 05:37:00.0
1871,72,2025-01-21,0,39.47,14.91,COMPLETED,2025-07-08 15:49:11.0
1872,73,2025-05-26,0,25.48,19.76,COMPLETED,2025-10-28 03:55:56.0
1873,74,2025-03-17,0,30.92,3.66,COMPLETED,2025-10-20 10:41:33.0
1874,75,2025-02-07,0,37.16,5.95,COMPLETED,2025-07-10 05:29:10.0
1875,76,2025-05-10,0,48.2,18.59,PENDING,2025-11-03 14:47:57.0
1876,77,2025-11-30,0,5.5,22.24,COMPLETED,2025-02-22 00:49:47.0
1877,78,2025-05-21,0,23.52,13.61,COMPLETED,2025-06-25 09:29:49.0
1878,79,2025-10-01,0,22.73,15.18,COMPLETED,2026-01-06 03:47:01.0
1879,80,2025-07-01,0,40.05,21.3,COMPLETED,2025-08-30 06:40:50.0
1880,81,2025-08-04,0,47.99,13.42,CANCELLED,2025-10-21 02:16:03.0
1881,82,2025-03-11,0,8.15,1.66,COMPLETED,2025-08-09 13:17:12.0
1882,83,2025-08-15,0,16.09,9.39,COMPLETED,2025-05-08 04:08:29.0
1883,84,2025-10-18,0,34.3,18.74,COMPLETED,2025-11-01 11:55:20.0
