ORDER_ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE
1956,1957,157,2,51.78
1957,1958,158,3,341.83
1958,1959,159,4,444.49
1959,1960,160,5,118.55
1960,1961,161,1,25.44
1961,1962,162,2,45.06
1962,1963,163,3,373.34
1963,1964,164,4,453.21
1964,1965,165,5,328.01
1965,1966,166,1,190.01
1966,1967,167,2,173.46
1967,1968,168,3,305.43
1968,1969,169,4,325.09
1969,1970,170,5,370.32
1970,1971,171,1,493.20
1971,1972,172,2,335.60
1972,1973,173,3,223.42
1973,1974,174,4,142.60
1974,1975,175,5,437.70
1975,1976,176,1,216.18
1976,1977,177,2,198.54
1977,1978,178,3,479.57
1978,1979,179,4,372.82
1979,1980,180,5,349.42
1980,1981,181,1,431.14
1981,1982,182,2,54.34
1982,1983,183,3,59.26
1983,1984,184,4,220.38
1984,1985,185,5,389.76
1985,1986,186,1,258.81
1986,1987,187,2,351.75
1987,1988,188,3,388.15
1988,1989,189,4,173.68
1989,1990,190,5,242.57
1990,1991,191,1,132.56
1991,1992,192,2,405.42
1992,1993,193,3,369.32
1993,1994,194,4,64.71
1994,1995,195,5,401.55
1995,1996,196,1,292.22
1996,1997,197,2,376.78
1997,1998,198,3,412.35
1998,1999,199,4,287.14
1999,2000,200,5,358.53
2000,1,1,1,346.10
2001,2,2,2,65.92
2002,3,3,3,172.11
2003,4,4,4,277.27
2004,5,5,5,210.97
2005,6,6,1,137.54
2006,7,7,2,171.53
2007,8,8,3,329.22
2008,9,9,4,308.59
2009,10,10,5,202.89
2010,11,11,1,411.21
2011,12,12,2,472.91
2012,13,13,3,386.17
2013,14,14,4,493.75
2014,15,15,5,328.94
2015,16,16,1,405.20
2016,17,17,2,293.87
2017,18,18,3,225.09
2018,19,19,4,341.36
2019,20,20,5,491.69
2020,21,21,1,422.58
2021,22,22,2,296.01
2022,23,23,3,210.84
2023,24,24,4,194.41
2024,25,25,5,425.03
2025,26,26,1,394.75
2026,27,27,2,127.82
2027,28,28,3,100.20
2028,29,29,4,54.95
2029,30,30,5,224.83
2030,31,31,1,74.71
2031,32,32,2,44.64
2032,33,33,3,45.49
2033,34,34,4,44.92
2034,35,35,5,126.69
2035,36,36,1,142.11
2036,37,37,2,181.87
2037,38,38,3,220.79
2038,39,39,4,49.61
2039,40,40,5,198.35
2040,41,41,1,451.70
2041,42,42,2,262.96
2042,43,43,3,361.06
2043,44,44,4,59.84
2044,45,45,5,236.32
2045,46,46,1,451.49
2046,47,47,2,310.61
2047,48,48,3,163.19
2048,49,49,4,279.80
2049,50,50,5,242.91
2050,51,51,1,283.90
2051,52,52,2,299.36
2052,53,53,3,208.36
2053,54,54,4,487.98
2054,55,55,5,52.95
2055,56,56,1,271.13
2056,57,57,2,450.67
2057,58,58,3,289.93
2058,59,59,4,367.47
2059,60,60,5,255.93
2060,61,61,1,352.37
2061,62,62,2,236.25
2062,63,63,3,363.87
2063,64,64,4,344.08
2064,65,65,5,237.81
2065,66,66,1,37.90
2066,67,67,2,115.02
2067,68,68,3,68.04
2068,69,69,4,214.55
2069,70,70,5,368.54
2070,71,71,1,103.55
2071,72,72,2,245.57
2072,73,73,3,478.05
2073,74,74,4,202.42
2074,75,75,5,51.53
2075,76,76,1,158.91
2076,77,77,2,247.51
2077,78,78,3,21.46
2078,79,79,4,347.60
2079,80,80,5,204.83
2080,81,81,1,137.66
2081,82,82,2,401.73
2082,83,83,3,389.57
2083,84,84,4,253.31
2084,85,85,5,212.81
2085,86,86,1,117.66
2086,87,87,2,305.77
2087,88,88,3,486.16
2088,89,89,4,324.85
2089,90,90,5,484.17
2090,91,91,1,388.04
2091,92,92,2,34.24
2092,93,93,3,447.04
2093,94,94,4,403.47
2094,95,95,5,42.43
2095,96,96,1,189.51
2096,97,97,2,290.87
2097,98,98,3,466.09
2098,99,99,4,117.88
2099,100,100,5,440.87
2100,101,101,1,320.04
2101,102,102,2,404.16
2102,103,103,3,398.76
2103,104,104,4,257.85
2104,105,105,5,435.32
2105,106,106,1,325.44
2106,107,107,2,448.27
2107,108,108,3,445.87
2108,109,109,4,499.44
2109,110,110,5,390.55
2110,111,111,1,465.96
2111,112,112,2,88.33
2112,113,113,3,191.65
2113,114,114,4,257.04
2114,115,115,5,499.24
2115,116,116,1,65.18
2116,117,117,2,343.91
2117,118,118,3,169.64
2118,119,119,4,330.24
2119,120,120,5,62.66
2120,121,121,1,22.07
2121,122,122,2,493.06
2122,123,123,3,92.28
2123,124,124,4,161.59
2124,125,125,5,272.02
2125,126,126,1,135.97
2126,127,127,2,425.08
2127,128,128,3,268.92
2128,129,129,4,168.50
2129,130,130,5,159.42
2130,131,131,1,99.78
2131,132,132,2,67.54
2132,133,133,3,415.62
2133,134,134,4,246.37
2134,135,135,5,452.68
2135,136,136,1,72.98
2136,137,137,2,227.16
2137,138,138,3,337.83
2138,139,139,4,199.18
2139,140,140,5,212.25
2140,141,141,1,498.21
2141,142,142,2,271.73
2142,143,143,3,74.48
2143,144,144,4,16.50
2144,145,145,5,241.21
2145,146,146,1,387.27
2146,147,147,2,89.43
2147,148,148,3,290.95
2148,149,149,4,73.11
2149,150,150,5,362.66
2150,151,151,1,242.16
2151,152,152,2,302.94
2152,153,153,3,459.15
2153,154,154,4,200.17
2154,155,155,5,102.46
2155,156,156,1,92.05
2156,157,157,2,40.13
2157,158,158,3,323.84
2158,159,159,4,26.78
2159,160,160,5,103.83
2160,161,161,1,474.85
2161,162,162,2,48.04
2162,163,163,3,13.41
2163,164,164,4,415.05
2164,165,165,5,136.92
2165,166,166,1,418.64
2166,167,167,2,151.31
2167,168,168,3,408.81
2168,169,169,4,94.88
2169,170,170,5,198.42
2170,171,171,1,267.43
2171,172,172,2,342.12
2172,173,173,3,431.36
2173,174,174,4,394.72
2174,175,175,5,69.16
2175,176,176,1,253.28
2176,177,177,2,380.33
2177,178,178,3,171.71
2178,179,179,4,442.55
2179,180,180,5,335.13
2180,181,181,1,488.64
2181,182,182,2,167.24
2182,183,183,3,71.86
2183,184,184,4,127.65
2184,185,185,5,349.58
2185,186,186,1,192.24
2186,187,187,2,149.60
2187,188,188,3,445.75
2188,189,189,4,70.21
2189,190,190,5,469.46
2190,191,191,1,166.81
2191,192,192,2,202.01
2192,193,193,3,375.88
2193,194,194,4,202.59
2194,195,195,5,127.30
2195,196,196,1,135.13
2196,197,197,2,190.36
2197,198,198,3,215.79
2198,199,199,4,415.31
2199,200,200,5,326.08
2200,201,1,1,85.69
2201,202,2,2,346.86
2202,203,3,3,133.08
2203,204,4,4,494.47
2204,205,5,5,257.38
2205,206,6,1,301.32
2206,207,7,2,56.21
2207,208,8,3,339.48
2208,209,9,4,361.88
2209,210,10,5,45.01
2210,211,11,1,417.18
2211,212,12,2,28.77
2212,213,13,3,481.08
2213,214,14,4,88.64
2214,215,15,5,221.47
2215,216,16,1,324.43
2216,217,17,2,230.28
2217,218,18,3,153.01
2218,219,19,4,360.80
2219,220,20,5,197.13
2220,221,21,1,388.09
2221,222,22,2,308.11
2222,223,23,3,110.83
2223,224,24,4,460.75
2224,225,25,5,391.01
2225,226,26,1,384.74
2226,227,27,2,467.25
2227,228,28,3,121.73
2228,229,29,4,110.51
2229,230,30,5,474.47
2230,231,31,1,79.36
2231,232,32,2,456.03
2232,233,33,3,18.57
2233,234,34,4,75.62
2234,235,35,5,329.60
2235,236,36,1,246.02
2236,237,37,2,458.56
2237,238,38,3,118.07
2238,239,39,4,457.13
2239,240,40,5,211.46
2240,241,41,1,227.25
2241,242,42,2,66.78
2242,243,43,3,464.52
2243,244,44,4,51.29
2244,245,45,5,58.09
2245,246,46,1,378.28
2246,247,47,2,26.45
2247,248,48,3,106.16
2248,249,49,4,345.60
2249,250,50,5,478.11
2250,251,51,1,322.26
2251,252,52,2,78.46
2252,253,53,3,23.91
2253,254,54,4,26.14
2254,255,55,5,286.84
2255,256,56,1,466.70
2256,257,57,2,231.60
2257,258,58,3,100.33
2258,259,59,4,116.20
2259,260,60,5,357.90
2260,261,61,1,275.79
2261,262,62,2,125.57
2262,263,63,3,295.51
2263,264,64,4,370.45
2264,265,65,5,110.63
2265,266,66,1,246.78
2266,267,67,2,264.79
2267,268,68,3,439.63
2268,269,69,4,196.71
2269,270,70,5,178.60
2270,271,71,1,35.90
2271,272,72,2,447.53
2272,273,73,3,209.79
2273,274,74,4,325.33
2274,275,75,5,238.41
2275,276,76,1,436.18
2276,277,77,2,186.40
2277,278,78,3,127.28
2278,279,79,4,66.92
2279,280,80,5,236.61
2280,281,81,1,362.85
2281,282,82,2,289.51
2282,283,83,3,190.18
2283,284,84,4,124.42
2284,285,85,5,490.61
2285,286,86,1,356.19
2286,287,87,2,422.73
2287,288,88,3,240.17
2288,289,89,4,165.95
2289,290,90,5,435.80
2290,291,91,1,103.91
2291,292,92,2,234.34
2292,293,93,3,233.64
2293,294,94,4,252.63
2294,295,95,5,81.91
2295,296,96,1,327.87
2296,297,97,2,303.55
2297,298,98,3,229.31
2298,299,99,4,480.92
2299,300,100,5,244.80
2300,301,101,1,56.89
2301,302,102,2,52.34
2302,303,103,3,53.69
2303,304,104,4,55.39
2304,305,105,5,303.43
2305,306,106,1,60.67
2306,307,107,2,14.64
2307,308,108,3,200.30
2308,309,109,4,143.42
2309,310,110,5,343.75
2310,311,111,1,203.31
2311,312,112,2,94.45
2312,313,113,3,379.84
2313,314,114,4,296.38
2314,315,115,5,472.31
2315,316,116,1,266.40
2316,317,117,2,471.76
2317,318,118,3,218.23
2318,319,119,4,110.63
2319,320,120,5,266.58
2320,321,121,1,182.57
2321,322,122,2,358.70
2322,323,123,3,173.98
2323,324,124,4,420.35
2324,325,125,5,421.24
2325,326,126,1,107.81
2326,327,127,2,275.40
2327,328,128,3,13.34
2328,329,129,4,54.64
2329,330,130,5,219.34
2330,331,131,1,180.99
2331,332,132,2,233.28
2332,333,133,3,169.62
2333,334,134,4,110.60
2334,335,135,5,282.00
2335,336,136,1,166.28
2336,337,137,2,340.18
2337,338,138,3,194.83
2338,339,139,4,314.72
2339,340,140,5,134.02
2340,341,141,1,199.95
2341,342,142,2,126.04
2342,343,143,3,324.62
2343,344,144,4,45.79
2344,345,145,5,232.18
2345,346,146,1,76.23
2346,347,147,2,490.74
2347,348,148,3,205.41
2348,349,149,4,460.87
2349,350,150,5,182.54
2350,351,151,1,94.45
2351,352,152,2,476.12
2352,353,153,3,88.01
2353,354,154,4,154.90
2354,355,155,5,165.15
2355,356,156,1,468.12
2356,357,157,2,150.15
2357,358,158,3,319.09
2358,359,159,4,58.73
2359,360,160,5,348.07
2360,361,161,1,270.01
2361,362,162,2,185.63
2362,363,163,3,423.58
2363,364,164,4,303.03
2364,365,165,5,444.36
2365,366,166,1,475.32
2366,367,167,2,250.73
2367,368,168,3,220.02
2368,369,169,4,481.21
2369,370,170,5,287.03
2370,371,171,1,390.42
2371,372,172,2,171.71
2372,373,173,3,334.27
2373,374,174,4,425.25
2374,375,175,5,302.36
2375,376,176,1,404.75
2376,377,177,2,424.93
2377,378,178,3,164.71
2378,379,179,4,125.76
2379,380,180,5,382.10
2380,381,181,1,280.35
2381,382,182,2,359.85
2382,383,183,3,479.46
2383,384,184,4,132.65
2384,385,185,5,364.24
2385,386,186,1,336.14
2386,387,187,2,201.40
2387,388,188,3,309.77
2388,389,189,4,419.69
2389,390,190,5,330.74
2390,391,191,1,14.35
2391,392,192,2,110.19
2392,393,193,3,370.45
2393,394,194,4,238.30
2394,395,195,5,427.06
2395,396,196,1,144.30
2396,397,197,2,101.36
2397,398,198,3,75.35
2398,399,199,4,255.80
2399,400,200,5,213.39
2400,401,1,1,353.26
2401,402,2,2,381.16
2402,403,3,3,367.11
2403,404,4,4,295.14
2404,405,5,5,107.79
2405,406,6,1,386.81
2406,407,7,2,380.88
2407,408,8,3,12.95
2408,409,9,4,309.61
2409,410,10,5,280.91
2410,411,11,1,350.23
2411,412,12,2,420.50
2412,413,13,3,178.94
2413,414,14,4,38.19
2414,415,15,5,470.72
2415,416,16,1,134.24
2416,417,17,2,21.77
2417,418,18,3,124.99
2418,419,19,4,112.81
2419,420,20,5,364.05
2420,421,21,1,306.05
2421,422,22,2,255.08
2422,423,23,3,320.20
2423,424,24,4,351.66
2424,425,25,5,25.34
2425,426,26,1,317.48
2426,427,27,2,306.01
2427,428,28,3,425.63
2428,429,29,4,490.60
2429,430,30,5,58.17
2430,431,31,1,118.14
2431,432,32,2,278.19
2432,433,33,3,45.87
2433,434,34,4,482.87
2434,435,35,5,177.24
2435,436,36,1,378.13
2436,437,37,2,246.66
2437,438,38,3,360.34
2438,439,39,4,135.60
2439,440,40,5,173.85
2440,441,41,1,117.05
2441,442,42,2,51.63
2442,443,43,3,230.27
2443,444,44,4,98.64
2444,445,45,5,358.93
2445,446,46,1,475.07
2446,447,47,2,234.43
2447,448,48,3,382.22
2448,449,49,4,353.29
2449,450,50,5,39.86
2450,451,51,1,498.35
2451,452,52,2,397.41
2452,453,53,3,320.43
2453,454,54,4,76.01
2454,455,55,5,65.05
2455,456,56,1,368.60
2456,457,57,2,198.63
2457,458,58,3,173.12
2458,459,59,4,220.77
2459,460,60,5,98.38
2460,461,61,1,434.98
2461,462,62,2,489.01
2462,463,63,3,281.14
2463,464,64,4,345.49
2464,465,65,5,263.78
2465,466,66,1,27.47
2466,467,67,2,298.64
2467,468,68,3,415.61
2468,469,69,4,388.53
2469,470,70,5,106.32
2470,471,71,1,298.09
2471,472,72,2,128.82
2472,473,73,3,166.62
2473,474,74,4,333.08
2474,475,75,5,452.69
2475,476,76,1,164.98
2476,477,77,2,230.15
2477,478,78,3,54.63
2478,479,79,4,233.88
2479,480,80,5,368.63
2480,481,81,1,347.34
2481,482,82,2,304.36
2482,483,83,3,323.04
2483,484,84,4,311.02
2484,485,85,5,124.17
2485,486,86,1,173.19
2486,487,87,2,146.79
2487,488,88,3,234.51
2488,489,89,4,156.00
2489,490,90,5,388.01
2490,491,91,1,466.52
2491,492,92,2,181.64
2492,493,93,3,349.35
2493,494,94,4,406.74
2494,495,95,5,19.34
2495,496,96,1,370.84
2496,497,97,2,69.10
2497,498,98,3,28.91
2498,499,99,4,14.24
2499,500,100,5,247.46
2500,501,101,1,81.39
2501,502,102,2,32.52
2502,503,103,3,11.04
2503,504,104,4,19.91
2504,505,105,5,362.94
2505,506,106,1,451.04
2506,507,107,2,62.39
2507,508,108,3,50.57
2508,509,109,4,120.64
2509,510,110,5,288.93
2510,511,111,1,237.23
2511,512,112,2,45.98
2512,513,113,3,467.49
2513,514,114,4,43.81
2514,515,115,5,399.40
2515,516,116,1,59.15
2516,517,117,2,162.20
2517,518,118,3,417.94
2518,519,119,4,79.99
2519,520,120,5,409.78
2520,521,121,1,405.47
2521,522,122,2,265.15
2522,523,123,3,97.25
2523,524,124,4,237.89
2524,525,125,5,13.06
2525,526,126,1,307.43
2526,527,127,2,489.66
2527,528,128,3,225.71
2528,529,129,4,351.98
2529,530,130,5,456.93
2530,531,131,1,402.45
2531,532,132,2,301.53
2532,533,133,3,77.15
2533,534,134,4,234.93
2534,535,135,5,378.54
2535,536,136,1,210.28
2536,537,137,2,255.40
2537,538,138,3,375.44
2538,539,139,4,351.59
2539,540,140,5,234.81
2540,541,141,1,452.12
2541,542,142,2,374.02
2542,543,143,3,270.48
2543,544,144,4,123.48
2544,545,145,5,421.82
2545,546,146,1,365.92
2546,547,147,2,230.79
2547,548,148,3,11.55
2548,549,149,4,324.67
2549,550,150,5,89.33
2550,551,151,1,280.61
2551,552,152,2,464.57
2552,553,153,3,284.06
2553,554,154,4,101.49
2554,555,155,5,475.35
2555,556,156,1,84.44
2556,557,157,2,329.95
2557,558,158,3,490.70
2558,559,159,4,235.62
2559,560,160,5,214.93
2560,561,161,1,407.97
2561,562,162,2,454.84
2562,563,163,3,342.11
2563,564,164,4,187.79
2564,565,165,5,23.86
2565,566,166,1,115.77
2566,567,167,2,246.26
2567,568,168,3,222.89
2568,569,169,4,409.25
2569,570,170,5,251.00
2570,571,171,1,283.96
2571,572,172,2,114.32
2572,573,173,3,291.96
2573,574,174,4,340.48
2574,575,175,5,33.26
2575,576,176,1,327.29
2576,577,177,2,131.08
2577,578,178,3,318.04
2578,579,179,4,239.44
2579,580,180,5,327.73
2580,581,181,1,386.75
2581,582,182,2,270.27
2582,583,183,3,190.28
2583,584,184,4,136.05
2584,585,185,5,58.42
2585,586,186,1,377.79
2586,587,187,2,375.98
2587,588,188,3,397.10
2588,589,189,4,225.63
2589,590,190,5,114.16
2590,591,191,1,415.21
2591,592,192,2,163.37
2592,593,193,3,330.28
2593,594,194,4,193.70
2594,595,195,5,412.59
2595,596,196,1,465.98
2596,597,197,2,479.79
2597,598,198,3,16.74
2598,599,199,4,336.38
2599,600,200,5,331.07
2600,601,1,1,116.92
2601,602,2,2,14.75
2602,603,3,3,115.87
2603,604,4,4,116.63
2604,605,5,5,419.80
2605,606,6,1,303.87
2606,607,7,2,291.86
2607,608,8,3,405.14
2608,609,9,4,409.53
2609,610,10,5,214.79
2610,611,11,1,402.17
2611,612,12,2,216.70
2612,613,13,3,260.97
2613,614,14,4,415.91
2614,615,15,5,340.97
2615,616,16,1,456.39
2616,617,17,2,332.64
2617,618,18,3,218.08
2618,619,19,4,84.88
2619,620,20,5,239.49
2620,621,21,1,219.93
2621,622,22,2,161.47
2622,623,23,3,376.27
2623,624,24,4,239.52
2624,625,25,5,434.70
2625,626,26,1,196.55
2626,627,27,2,80.30
2627,628,28,3,271.75
2628,629,29,4,347.22
2629,630,30,5,359.64
2630,631,31,1,158.36
2631,632,32,2,237.99
2632,633,33,3,322.79
2633,634,34,4,345.31
2634,635,35,5,434.36
2635,636,36,1,306.56
2636,637,37,2,74.15
2637,638,38,3,472.15
2638,639,39,4,41.18
2639,640,40,5,457.95
2640,641,41,1,92.58
2641,642,42,2,278.15
2642,643,43,3,113.80
2643,644,44,4,476.60
2644,645,45,5,30.07
2645,646,46,1,256.18
2646,647,47,2,119.77
2647,648,48,3,162.91
2648,649,49,4,401.78
2649,650,50,5,487.48
2650,651,51,1,205.47
2651,652,52,2,199.72
2652,653,53,3,168.21
2653,654,54,4,212.64
2654,655,55,5,70.59
2655,656,56,1,51.62
2656,657,57,2,201.30
2657,658,58,3,186.18
2658,659,59,4,378.38
2659,660,60,5,267.02
2660,661,61,1,163.51
2661,662,62,2,440.22
2662,663,63,3,143.13
2663,664,64,4,232.32
2664,665,65,5,60.10
2665,666,66,1,336.54
2666,667,67,2,23.26
2667,668,68,3,325.12
2668,669,69,4,388.05
2669,670,70,5,372.15
2670,671,71,1,414.34
2671,672,72,2,415.22
2672,673,73,3,486.23
2673,674,74,4,188.68
2674,675,75,5,216.10
2675,676,76,1,239.99
2676,677,77,2,407.65
2677,678,78,3,486.03
2678,679,79,4,392.44
2679,680,80,5,336.48
2680,681,81,1,184.03
2681,682,82,2,275.78
2682,683,83,3,461.47
2683,684,84,4,15.43
2684,685,85,5,72.28
2685,686,86,1,218.95
2686,687,87,2,279.61
2687,688,88,3,24.09
2688,689,89,4,31.49
2689,690,90,5,312.75
2690,691,91,1,73.58
2691,692,92,2,227.66
2692,693,93,3,412.37
2693,694,94,4,174.31
2694,695,95,5,190.27
2695,696,96,1,142.68
2696,697,97,2,114.69
2697,698,98,3,127.05
2698,699,99,4,301.72
2699,700,100,5,408.12
2700,701,101,1,128.33
2701,702,102,2,34.11
2702,703,103,3,78.13
2703,704,104,4,388.01
4795,796,196,1,92.44
4796,797,197,2,75.92
4797,798,198,3,208.06
4798,799,199,4,372.12
4799,800,200,5,316.03
4800,801,1,1,116.72
4801,802,2,2,405.39
4802,803,3,3,363.85
4803,804,4,4,246.08
4804,805,5,5,341.15
4805,806,6,1,11.69
4806,807,7,2,36.64
4807,808,8,3,121.85
4808,809,9,4,148.81
4809,810,10,5,319.53
4810,811,11,1,452.32
4811,812,12,2,130.97
4812,813,13,3,345.23
4813,814,14,4,406.59
4814,815,15,5,50.03
4815,816,16,1,28.55
4816,817,17,2,241.09
4817,818,18,3,361.35
4818,819,19,4,200.24
4819,820,20,5,473.84
4820,821,21,1,126.51
4821,822,22,2,168.06
4822,823,23,3,35.56
4823,824,24,4,64.46
4824,825,25,5,101.54
4825,826,26,1,317.90
4826,827,27,2,441.36
4827,828,28,3,319.56
4828,829,29,4,220.76
4829,830,30,5,184.76
4830,831,31,1,138.76
4831,832,32,2,291.38
4832,833,33,3,90.70
4833,834,34,4,393.15
4834,835,35,5,54.78
4835,836,36,1,160.82
4836,837,37,2,470.06
4837,838,38,3,470.75
4838,839,39,4,147.80
4839,840,40,5,89.28
4840,841,41,1,380.87
4841,842,42,2,99.56
4842,843,43,3,98.87
4843,844,44,4,170.39
4844,845,45,5,203.08
4845,846,46,1,427.86
4846,847,47,2,11.40
4847,848,48,3,348.46
4848,849,49,4,12.21
4849,850,50,5,130.15
4850,851,51,1,66.28
4851,852,52,2,192.43
4852,853,53,3,366.13
4853,854,54,4,397.68
4854,855,55,5,370.49
4855,856,56,1,208.27
4856,857,57,2,223.29
4857,858,58,3,305.21
4858,859,59,4,65.64
4859,860,60,5,61.91
4860,861,61,1,186.44
4861,862,62,2,165.40
4862,863,63,3,403.23
4863,864,64,4,229.50
4864,865,65,5,212.67
4865,866,66,1,497.10
4866,867,67,2,281.80
4867,868,68,3,315.29
4868,869,69,4,377.34
4869,870,70,5,187.82
4870,871,71,1,107.83
4871,872,72,2,121.97
4872,873,73,3,450.91
4873,874,74,4,289.11
4874,875,75,5,144.23
4875,876,76,1,319.59
4876,877,77,2,95.92
4877,878,78,3,36.96
4878,879,79,4,402.92
4879,880,80,5,103.75
4880,881,81,1,438.05
4881,882,82,2,497.64
4882,883,83,3,11.99
4883,884,84,4,86.88
4884,885,85,5,82.44
4885,886,86,1,499.25
4886,887,87,2,489.65
4887,888,88,3,303.98
4888,889,89,4,198.36
4889,890,90,5,110.42
4890,891,91,1,212.73
4891,892,92,2,156.50
4892,893,93,3,136.15
4893,894,94,4,51.02
4894,895,95,5,308.78
4895,896,96,1,93.55
4896,897,97,2,96.67
4897,898,98,3,370.66
4898,899,99,4,475.68
4899,900,100,5,80.42
4900,901,101,1,115.68
4901,902,102,2,109.23
4902,903,103,3,460.42
4903,904,104,4,453.12
4904,905,105,5,409.26
4905,906,106,1,200.51
4906,907,107,2,12.02
4907,908,108,3,452.04
4908,909,109,4,424.64
4909,910,110,5,273.41
4910,911,111,1,302.02
4911,912,112,2,161.34
4912,913,113,3,302.85
4913,914,114,4,67.63
4914,915,115,5,138.79
4915,916,116,1,258.88
4916,917,117,2,164.64
4917,918,118,3,392.87
4918,919,119,4,33.49
4919,920,120,5,401.03
4920,921,121,1,107.52
4921,922,122,2,484.52
4922,923,123,3,461.80
4923,924,124,4,13.48
4924,925,125,5,228.85
4925,926,126,1,406.61
4926,927,127,2,205.51
4927,928,128,3,47.58
4928,929,129,4,159.78
4929,930,130,5,119.91
4930,931,131,1,390.01
4931,932,132,2,201.60
4932,933,133,3,136.19
4933,934,134,4,363.34
4934,935,135,5,56.87
4935,936,136,1,347.31
4936,937,137,2,198.15
4937,938,138,3,14.01
4938,939,139,4,38.93
4939,940,140,5,497.08
4940,941,141,1,272.66
4941,942,142,2,291.66
4942,943,143,3,455.33
4943,944,144,4,491.21
4944,945,145,5,168.05
4945,946,146,1,341.52
4946,947,147,2,405.38
4947,948,148,3,290.79
4948,949,149,4,433.90
4949,950,150,5,332.27
4950,951,151,1,484.58
4951,952,152,2,194.19
4952,953,153,3,355.19
4953,954,154,4,437.47
4954,955,155,5,83.90
4955,956,156,1,334.52
4956,957,157,2,15.85
4957,958,158,3,165.94
4958,959,159,4,490.69
4959,960,160,5,69.04
4960,961,161,1,310.41
4961,962,162,2,392.02
4962,963,163,3,153.64
4963,964,164,4,60.84
4964,965,165,5,136.75
4965,966,166,1,348.89
4966,967,167,2,498.65
4967,968,168,3,491.00
4968,969,169,4,71.64
4969,970,170,5,167.72
4970,971,171,1,255.96
4971,972,172,2,427.30
4972,973,173,3,184.54
4973,974,174,4,478.81
4974,975,175,5,392.25
4975,976,176,1,265.57
4976,977,177,2,326.04
4977,978,178,3,367.18
4978,979,179,4,294.28
4979,980,180,5,162.74
4980,981,181,1,238.89
4981,982,182,2,190.09
4982,983,183,3,231.76
4983,984,184,4,14.97
4984,985,185,5,57.38
4985,986,186,1,463.91
4986,987,187,2,36.12
4987,988,188,3,142.04
4988,989,189,4,29.28
4989,990,190,5,47.56
4990,991,191,1,406.35
4991,992,192,2,498.56
4992,993,193,3,396.03
4993,994,194,4,182.57
4994,995,195,5,57.92
4995,996,196,1,399.41
4996,997,197,2,140.55
4997,998,198,3,453.98
4998,999,199,4,482.21
4999,1000,200,5,229.69
5000,1001,1,1,499.23
5001,1002,2,2,161.35
5002,1003,3,3,218.09
5003,1004,4,4,118.43
5004,1005,5,5,311.09
5005,1006,6,1,376.83
5006,1007,7,2,449.76
5007,1008,8,3,181.23
5008,1009,9,4,304.65
5009,1010,10,5,368.18
5010,1011,11,1,487.27
5011,1012,12,2,244.73
5012,1013,13,3,346.03
5013,1014,14,4,222.46
5014,1015,15,5,74.01
5015,1016,16,1,357.80
5016,1017,17,2,355.93
5017,1018,18,3,179.77
5018,1019,19,4,192.88
5019,1020,20,5,156.03
5020,1021,21,1,386.45
5021,1022,22,2,405.01
5022,1023,23,3,489.56
5023,1024,24,4,457.67
5024,1025,25,5,340.29
5025,1026,26,1,303.88
5026,1027,27,2,326.71
5027,1028,28,3,315.09
5028,1029,29,4,432.79
5029,1030,30,5,374.46
5030,1031,31,1,485.27
5031,1032,32,2,325.27
5032,1033,33,3,28.52
5033,1034,34,4,12.37
5034,1035,35,5,271.18
5035,1036,36,1,49.97
5036,1037,37,2,66.92
5037,1038,38,3,181.53
5038,1039,39,4,186.19
5039,1040,40,5,352.04
5040,1041,41,1,332.09
5041,1042,42,2,23.39
5042,1043,43,3,376.77
5043,1044,44,4,365.31
5044,1045,45,5,260.02
5045,1046,46,1,470.36
5046,1047,47,2,356.36
5047,1048,48,3,251.96
5048,1049,49,4,352.34
5049,1050,50,5,240.80
5050,1051,51,1,55.44
5051,1052,52,2,27.00
5052,1053,53,3,358.99
5053,1054,54,4,471.77
5054,1055,55,5,187.36
5055,1056,56,1,339.52
5056,1057,57,2,455.23
5057,1058,58,3,44.80
5058,1059,59,4,423.52
5059,1060,60,5,243.88
5060,1061,61,1,251.29
5061,1062,62,2,435.03
5062,1063,63,3,496.50
5063,1064,64,4,323.18
5064,1065,65,5,370.55
5065,1066,66,1,258.45
5066,1067,67,2,284.70
5067,1068,68,3,402.95
5068,1069,69,4,393.99
5069,1070,70,5,250.20
5070,1071,71,1,209.83
5071,1072,72,2,188.02
5072,1073,73,3,193.16
5073,1074,74,4,69.65
5074,1075,75,5,21.34
5075,1076,76,1,146.47
5076,1077,77,2,375.37
5077,1078,78,3,345.92
5078,1079,79,4,209.63
5079,1080,80,5,192.62
5080,1081,81,1,44.68
5081,1082,82,2,372.15
5082,1083,83,3,332.09
5083,1084,84,4,291.78
5084,1085,85,5,346.24
5085,1086,86,1,172.63
5086,1087,87,2,164.79
5087,1088,88,3,473.75
5088,1089,89,4,47.17
5089,1090,90,5,194.70
5090,1091,91,1,283.85
5091,1092,92,2,308.21
5092,1093,93,3,116.56
5093,1094,94,4,182.69
5094,1095,95,5,175.21
5095,1096,96,1,202.63
5096,1097,97,2,271.84
5097,1098,98,3,161.48
5098,1099,99,4,268.26
5099,1100,100,5,154.01
5100,1101,101,1,220.56
5101,1102,102,2,66.19
5102,1103,103,3,429.98
5103,1104,104,4,45.49
5104,1105,105,5,300.45
5105,1106,106,1,66.78
5106,1107,107,2,163.47
5107,1108,108,3,234.36
